id,text,airline,topic,gamma
9191,Everyone is sorry. Don't have what I need for meeting tomorrow. charac. isn't nearly enough to highlight your shortcomings,US Airways,6,0.234768957741144
9192,is the worst. I have to pay $ just to NOT take my first flight in a round trip! Otherwise they'll Cancelled Flight my whole flight.,US Airways,1,0.24957274177164848
9193,"if it was so important, why did I wait on hold and then get hung up on by your computer? #disappointed",US Airways,3,0.3387381338501735
9196,"Disgusted with your poor customer service. U wrongfully remove gt; , miles from my Dividend Miles and no live person,",US Airways,8,0.25767196000651277
9197,Please hold flight US in Phoenix! I'm a weary traveler sk on another flight because the tarmac is having issues!,US Airways,2,0.21754111113058983
9198,"- No live person to speak with all day at Dividend Miles, after they wrongfully took over , miles out of my account.",US Airways,4,0.33356114993422453
9199,my frustrations are the result of multiple experiences Late Flightly. Currently lost luggage. I want to talk to a real person.,US Airways,4,0.24860981492437373
9200,cust svc means nothing! So disappointed. Trying since a to speak to a human I get bad weather not bad service. #socialtantrum,US Airways,8,0.3518515434526108
9201,"yes, but I had to pay more for another flight to get me out tomorrow since there weren't anymore for tonight...not fun :-/",US Airways,5,0.3102618535841239
9202,"Well, that's a problem considering I need to book a flight tonight for this weekend... is there anything you can do?",US Airways,3,0.27819405178342416
9204,it is my fault but i bought online and i get twice why i buy twice it fault but i bougth ket jfk to mccaren and usairways ++,US Airways,1,0.271938598545774
9205,"US CLT-gt;SFO in first no desert, no snack basket. Incoming was on time ? What’s up?",US Airways,1,0.28460128170253596
9207,"was transf, held - min more b agent answered and helped. By time I got to person fare I'd seen was gone. Had to get supv.",US Airways,3,0.31134372735335053
9208,you are the actual worst. You have zero respect for your passengers. I'm officially done flying with you.,US Airways,1,0.18684971184670193
9209,has the worsustomer service line. I've called them times today and not once was I able to talk to a real human being.,US Airways,4,0.33597165178755417
9210,that wasn't the issue. Someone finally helped on the phone. Now theres a website error that won't let me process my request. SMH,US Airways,7,0.38771397096851984
9211,you say to call travel agency and they say we cant refund because usairways didnt accept this.,US Airways,3,0.26161349362911324
9212,... I f hate you.,US Airways,2,0.20949948148971087
9213,travel agency said that if usairways accept we will refund money i dont understand why dont u refund,US Airways,7,0.22854710649669477
9214,"Yes ; have already spent K+ on the card ; paid the $ annual fee, but the K miles have not shown up. Want to fly AUS --gt; ATL",US Airways,1,0.3756774511267889
9215,no i use to skyscanner and travel agency and i called u . You said you should call travel agency but,US Airways,3,0.342511739458291
9216,"finally spoke with someone. I have to email the refund dept. I love you guys, but hours in line to be told no dice sucks.",US Airways,4,0.3025880103478815
9218,well I thought they had hours ago but just found out that no I do not have a seat,US Airways,3,0.37736178641384543
9219,": Was on flight BOS-CLT on /, awful experience, exit row seat was so narrow that I could not move my legs! Unacceptable.",US Airways,2,0.22232841632076777
9220,"yes, but we were answered and put back on hold while they were to check on our request.. mins Late Flightr nothing!",US Airways,3,0.4048942898011556
9221,Not good. On hold for over an hour.,US Airways,3,0.43245879311180146
9225,I've been on hold for over an hour. Not doing so well in the customer service department. #weak,US Airways,3,0.30894052263751565
9226,- minutes on hold for a reservation?,US Airways,3,0.5114113971600006
9227,there are breastfeeding momma's watching this story all over the country! Better work on a faster response :),US Airways,6,0.23170933754720136
9228,#DividendRewards Urgently need to speak with a CS rep. My K miles havent shown ; I've fulfilled all reqs. Flight Booking Problems flights today,US Airways,3,0.21949570910048108
9229,I've been on hold for over an hour only b/c my CC miles aren't showing up. What a mediocre combo of cc ; airline #SwitchingBoth,US Airways,3,0.3682278044953494
9230,I am a premium #DividendMiles #cardholder. Unacceptable you to #hangup my #customerservice call twice after putting me on hold.,US Airways,3,0.4594695637908209
9231,I bougth ket same fligths twice and you dont refund money it is big problem other company refund money why dont u pay back,US Airways,4,0.25426328423295563
9232,now this is beyond ridiculous. Some steering problem delays us again. #neveragain it's no wonder you had to sell,US Airways,5,0.16061578409841631
9233,"hi, Im trying to speak with someone to book travel for a minor. The phone keeps disconnecting. Please advise. Website wont allow.",US Airways,3,0.33652678395737934
9234,did a pre schooler develop your app? The thing crashes every single time.,US Airways,3,0.2759725674790799
9235,and - bad weather should not be an excuse for not following established luggage procedures. #NoClothesNoInfo,US Airways,8,0.21221010432090137
9236,On hold for going on minutes after spending hours delayed in Denver cause of a broken plane. Thanks guys.,US Airways,3,0.3481818512474078
9238,looks like a long trip from cancun to philly? hours Late Flight? Seriously?,US Airways,3,0.3286766605159662
9239,Yet another delay/missed connection....and your customer service has an attitude with me? Wow.,US Airways,8,0.34353979002421864
9240,",. of unusable funds. Will not book with you again. #usairwaysfailscustomers",US Airways,3,0.33088440760076304
9242,#NoService good luck trying to reach a human! Twice sat on hold for over mins... #neveragain,US Airways,3,0.34322808871750726
9243,every single time i fly you guys i am delayed at least minutes. Every time. On flight out of #CLT to nola.,US Airways,3,0.34695904595758514
9244,is it ok for a flight attendant to talk nasty about passengers while they go get drinks by the restroom? I was shocked listening,US Airways,1,0.3577938959944302
9246,changed our flight times in trip. Bumped to now ; having great experience. Never. Flying. US Air again. Never.,US Airways,1,0.3074524140684254
9247,I can't wait to never fly with you again. Always delayed. Always lose my bag. Rudest people on the planet. Southwest is the best,US Airways,6,0.3081953937626827
9249,sat on the r for min and missed my connection. No one seems to concerned at usairways.,US Airways,6,0.32424835378191585
9250,It's very difficult to work with Baggage claims when they don't answer the phone,US Airways,6,0.2867950825680469
9251,I lost an ID on your plane and having trouble finding a cont for your lost and found in Cleveland Hopkins Airport. Please Help,US Airways,6,0.3278187296044309
9252,I have better Intel than she does! She said plane is due in at . Flightaware and your own app say,US Airways,2,0.2635660224616198
9253,"not likely, flightaware says plane is still in Durango and hasn't departed.",US Airways,6,0.23479877378743622
9254,"Too little, too Late Flight. You suck RT Oh no, Mitchell. Our agents are happy to offer you available options.",US Airways,4,0.27107044990208645
9260,i have been patient.. especially the first time. i will never fly with you again,US Airways,3,0.31661896951474117
9261,seriously? Every flight I have had the past days has been delayed. Every single one. Terrible,US Airways,3,0.22340817615034603
9262,I just want to be heard and to discuss the many issues on my trip,US Airways,1,0.17400869713843764
9263,what's up with flight no gate agent or plane at PHX B? Nice customer service.,US Airways,8,0.1914565718535489
9265,I’m still disappointed that it is apparently ok for a Flight Attendant who isn’t up on current policy to argue with a traveler.,US Airways,4,0.229311293422496
9266,yes I know the industry procedure on baggage. Thanks for helping..... 😉 what about the impossible connection that started this?,US Airways,6,0.347543734555819
9267,I agree but per the captain this issue happened before boarding ; we all sat in the plane for almost hrs,US Airways,2,0.29925802301683485
9268,and despite tailwind… Will still be Late Flight.,US Airways,3,0.32597883343109935
9269,characters are not enough to convey the issue. Was directed to emailmailto:customer.relations unmonitored. BAD,US Airways,7,0.17160530017265013
9271,"i have and you have not been able to locate them, its insane. i trust you and PAY you to look after my things and you lost them.",US Airways,6,0.2538167760046824
9272,and yet the Flight Attendant argued with me over Exec Plat benefits...,US Airways,1,0.21641037439369723
9273,please stop asking me each week to place my bag in the size check #ITFITS,US Airways,6,0.30083029518831833
9274,has me on my toes whether I'm going to make my flight back to Boston tonight,US Airways,5,0.367148327435577
9275,need to check candy w working flight iah to phx on usairways she is the reason I always choose #rude,US Airways,2,0.228778826667499
9277,"Yes, ground crew finally showed up so plane could depart very Late Flight.",US Airways,6,0.2589740581788559
9278,"# is delayed due to tail winds and need to jump on # to SEA, leaving the same time this arrives. Is there a chance to hold?",US Airways,6,0.22956441773253008
9283,is anything being done to make Flight Attendants aware of AA member benefits? Embarrassing being argued with. Just happened.,US Airways,1,0.3229849169547223
9285,"well there is certainly nothing happening ""in front"" of the scenes. #Noaccountability #disappointing",US Airways,1,0.2759607518976286
9286,hours on tarmac in Charleston and still can't get a response after a week. Unacceptable,US Airways,3,0.2901596357910571
9289,I will never fly us airways again.,US Airways,2,0.20949939144002977
9290,strikes again--Late Flighrew #/ for the trip and maintenance #/. Worth the extra $/trip for less hassle and fewer delays,US Airways,1,0.29281451034284783
9292,so I get bumped to the pm to Birmingham which is now delayed because the pilots scheduled don't have enough hours together. Fail,US Airways,1,0.27052124906840186
9294,as far as being delayed goes… Looks like tailwinds are going to make up for it. Good news!,US Airways,5,0.24562012030218094
9295,horrible travel day w/ your airlines. My : flight to Birmingham was Cancelled Flightled w/ no notification so I couldn't get on the :,US Airways,4,0.2559702846601486
9296,"I asked if that was SOP, and they said “It is now.” But yet the other flights, nothing. Is this a policy or not?",US Airways,4,0.21053891540138406
9298,hrs of traveling and this just welcomes u back home to the US. hr layover and I get to watch it going to wrong destination.,US Airways,5,0.3465939741236805
9299,it is really embarrassing when asking for complimentary drink/snack detailed here: ; being argued with.,US Airways,7,0.18803636687955624
9300,I am so disappointed with the service I received with you on my travels to NC these past few days .. you lost my baggage twice.,US Airways,6,0.18987592670215092
9303,. and then you said I could move my Thursday flight for free if I CALL A NUMBER. And then you HANG UP ON ME.,US Airways,3,0.2701097070535425
9304,Are you not even going to acknowledge that you bumped me from a flight (NOT BECAUSE OF WEATHER I AM IN ARIZONA),US Airways,1,0.1939050127270468
9305,"Your ""moveup"" policy really sucks. United has a hour policy for this with status. I was wanting to move up from am to am...",US Airways,4,0.25017676201362465
9307,why is it impossible to change / buy preferred seats via your app?,US Airways,3,0.332162115631811
9311,why are your customer service department so intent on ignoring my emails and queries? #badservice #usairways,US Airways,8,0.2833223289435974
9313,your airway is a joke. I have never dealt with worse service,US Airways,8,0.3202925322697529
9314,great. I jusalled your fucking phone number and she hung up on me,US Airways,3,0.3055547533770276
9318,your customer service # has a recording that says we are to busy to assist and hangs up. Great touch. #poorservice,US Airways,8,0.2413333110494342
9319,your lack of customer service has shined. I need you to step up and get my lost baggage to delta. So they can return it to me.,US Airways,6,0.3688832849190198
9320,"do you operate ANY flights without maintenance issues? Flights in/out of DCA Cancelled Flighted, this is getting old. Update fleet pls!",US Airways,7,0.19491063036452208
9321,And you took away my slass seat. Love being a Chairman Preferred and assigned row seat B middle seat,US Airways,3,0.38286957022965545
9322,patience is what my connecting flight will need. Why do you guys do this to me every time I travel? Every. Single. Time.,US Airways,3,0.29295104224071195
9323,PLANS CHANGED! IS THAT WHAT U CALL NOT BEIN ABLE PARK ON TIME PLANES W A HR LAYOVER N B ABLE MAKE UR CONNECTION! #seriously,US Airways,3,0.2709193667000785
9324,I have a receipt but no conf # for a Thur flight. When I call for help I was literally hung up on b/c of wait times. Help!,US Airways,3,0.5298561389982214
9327,would help if you flew bigger planes into TLH. All my team mates made it to the training but me.,US Airways,4,0.16653035068480854
9329,no I am trying to get on a plane from Phx to RNO and the gate is saying the flight was downgraded.,US Airways,2,0.28551426337629193
9330,She was put on hold on that number for a loooooong time too. No help. #lostandforgotten,US Airways,3,0.38577974322026176
9331,I have never had a more unpleasant travel experience in my life. Now I might not get on my flight till tomorrow? This is insane,US Airways,1,0.18477230430522767
9333,"awesome... Doors close in minutes, flight leaves in minutes... And the plane just got here. WTH?",US Airways,3,0.2529620189924139
9335,keunter people here are not helping and just want to charge more money even after this horrible day.,US Airways,4,0.306287953100345
9336,- HA! flight to CTL delayed! Going to miss connection. Can you please transfer me to another airline asap?,US Airways,6,0.2604887999193563
9338,on : flight to CTL to catch pm flight to sfo. But empty seats on : flight which wasn't offered. Awful service continues.,US Airways,3,0.2365443684838768
9339,I have to fly back to Charlotte out of a different airport. You guys are not very flexible like other airlines.,US Airways,6,0.22044695785480234
9340,"I checked in ""Standby for st Class"" only to find I am ""not on the list"". This merger is a pain.",US Airways,5,0.27625012574568253
9342,been on hold for minutes. Is there a better time to call? This is getting ridiculous,US Airways,3,0.49714123702171
9343,Your exchange/credit policies are worthless and shadier than the White House. Dissatisfied to the nines right now.,US Airways,1,0.18363897432496595
9344,honest question - how is a -way ket from Charlotte (your hub) to LAX (nd biggesity in USA) almost $?????,US Airways,6,0.20420028946697508
9347,only happened because u couldn't get us home the next day. #flydelta #flysouthwest #flyjetblue #theyareallbetter #stillnobags,US Airways,5,0.17627948397634194
9349,the exhaustion of traveling n runnin thru the airport and tryin rent a car n not killin myself my family or anybody on the road,US Airways,6,0.21008716720756543
9350,OFFERING to give up my bag which you usually have to force passengers to do. I am in a state of shock.,US Airways,6,0.3029080994976518
9351,power trip. I felmpletely threatened and unsafe and I am so angry. Derrick Bussey. DCA. Would like to reiterate that I was,US Airways,6,0.25182440756818414
9352,thank you for putting me on a flight that will be leaving Late Flightr than the original flight I was booked on.,US Airways,3,0.3752771747869443
9356,"even if I was the single most unreasonable human being on planet earth, there is no excuse for his treatment of me.",US Airways,4,0.21055259513303337
9357,you are supposed to be in the business of belong customers; not humiliating them,US Airways,6,0.21506589689705533
9358,this is no way to treat women. I want someone to cont me and explain how they will make this acceptable.,US Airways,7,0.301525034446114
9359,citizen. I fly your airline constantly and am so offended. Derrick Bussey. Now Im crying on this airplane because I'm so upset,US Airways,4,0.3095305073064545
9360,really know how to leave someone stranded after a funeral. Props to you guys. Really making this the perfect Monday.,US Airways,5,0.27074737869068904
9361,we had a friend there telling the gate attendant and the stewardess what was going on #notourfaultyoudontuseyourgatesright,US Airways,1,0.2802599804356922
9364,the jetway because he felt I was disrespectful. I have never been treated this way parularly when I was trying to be a good c,US Airways,1,0.1838153547597528
9365,with such disrespect I cannot even begin to explain. He has an issue with women and he literally yelled at me and pulled me off,US Airways,1,0.1741294142966497
9366,what happens if it isn't located,US Airways,1,0.21640265611126347
9367,I want to speak with someone immediately. I am shaking with rage. I offered to hate check my bag and Derrick bussey treated me,US Airways,6,0.23849240899954988
9369,is okay for u Cancelled Flighhange a flight when good u but you cant logisally figure out what do when a plane comes in on time,US Airways,6,0.20171260221506535
9370,Thanks but when I asked for a change with no cost for you the only desition was nade by computer. Now is Late Flight,US Airways,3,0.3170220659719313
9372,if you actually cared about what you did it would be one thing. Sounds like you don't like being told how lousy your service is.,US Airways,4,0.2105090856198853
9373,you idiots kept an on time plane on the Tarmac for over an hour forcing us to not be there minutes before.,US Airways,3,0.33411377779935647
9374,cust svc just let it slip that previous cust svc lied to me about supervisors ; corporate ph#. $ to change a $ tix? No thx.,US Airways,4,0.2874814800856055
9377,please fix your reservations phone system. The weather/backup could not possibly be bad for days! #goodgriefpeople,US Airways,3,0.32341993786450096
9381,I have a flight voucher/confirmation code but there is no where for me to enter it on your checkout page while Flight Booking Problems. Pls help,US Airways,7,0.3911506785722822
9382,-! Rock hit the plane! In a delay now! Never an easy day with US Airways! Ya never fail to let me down!,US Airways,2,0.3281147824203701
9383,just an FYI I'll be writing registered letters your ceo and those down the line the shameful treatment and reactions we got.,US Airways,7,0.19456885926119138
9384,you guys Cancelled Flightled two of my flights yesterday and I checked the bag to Huntsville and it went missing in Philly.,US Airways,6,0.27887342295005224
9386,"customer service failure aside, one would think you guys would care about inaccurate manifests. I'm sure TSA would.",US Airways,4,0.3337323567028607
9387,I find it funny that responds but you don't. Your customer service is the worst. #wedontcarebecauseyoupaidalready,US Airways,8,0.3787605059021258
9388,I get some bs from a guy at the door says door closes minutes before it backs out. Yet I know for a fact it was people short,US Airways,1,0.29254787166658447
9389,our flight was rebooked with you and we want to change our seats or upgrade to slass. Can you help? Phones are down.,US Airways,3,0.5105932926604378
9390,I need to speak with a customer service agent today between -pm I had an unfortunate incident of discrimination today.,US Airways,4,0.2403667812098372
9391,slowest baggage claim ever,US Airways,6,0.39272150967608793
9392,Don't blame it on weather. Rep aunter cost me entire day - not weather. Printed Boarding Pass too Late Flight. #TakeResponsibility,US Airways,1,0.17301846080994213
9394,delays due to refueling are out of your control? If that's true I never want to fly US Airways again,US Airways,2,0.28507435317865604
9397,how about now getting us the rest of our bags please? We only received of . Can you help with that?,US Airways,6,0.2318642075568803
9398,im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,US Airways,3,0.320495846077975
9401,US /Feb . Arrive hrs Late Flight; checked car seat missing. No replacement available. Has yet to arrive more than hours Late Flightr.,US Airways,3,0.3446665135503737
9402,you guys lost my luggage,US Airways,6,0.33357526002771853
9403,US /Feb Kim Y says: leaving on minutes once paperwork is done. Wheels up ~ . hours Late Flightr.,US Airways,3,0.4966297292295599
9404,US /Feb Hour on plane when US Airways representative Kim Y enters deteriorating picture. Unhelpful with no assurances.,US Airways,2,0.2713648912134315
9405,"thnk you for response,all flights were full, couldn't get out until tmrw, had to Cancelled Flight and go w/other airline",US Airways,5,0.20445556484551014
9406,US /Feb . Ground power shorts again for the third time. Weary German passenger deplanes. Makes me jealous. Auf wiedersehen!,US Airways,6,0.21746036653030348
9408,thanks but the bags are only % of what went wrong. hours from DCA to SAN when there were no weather issues is not acceptable,US Airways,6,0.31967406894132777
9410,How can I speak to a human? Need find bag delayed /. Website and # are telling me different things! Got hung up on x,US Airways,4,0.25471491836001925
9411,US . One water run of the planet's smallest water bottles. Applaud you looking out for the environment.,US Airways,1,0.4130536780273465
9412,"US . Nope, not getting off. hours in the plane. pilot announcements. One water run of the planet's smallest water bottles.",US Airways,1,0.4002395649204344
9414,"US Uh oh, no gate. Now truck will come to us.",US Airways,6,0.2845093128080106
9415,"US returned to gate to get ""MEL"" sker. Oh, look. We heard from pilot! No clue what an MEL sker is. Anyone?",US Airways,6,0.2960200890591902
9416,I spent an hour on the phone with them and got no where at all,US Airways,3,0.5092667701772345
9417,"US then lost ground power three different times. Not only grounded endlessly; now without air, lights, entertainment.",US Airways,6,0.29985411248874844
9418,"US pilot started the flight by announcing arrival into Gatwick, not Heathrow. Moments of concern for all aboard.",US Airways,1,0.2403951432198726
9419,US stated their issues as: no one around to close said door. More strange. Now we're not hearing from pilot for long periods.,US Airways,1,0.3282184070993018
9420,Seat D on Flight last night is the worst seat I've ever been in. No leg room! #dividendsmember,US Airways,3,0.2906518316248339
9421,One of your workers was very rude with us. We can tell you in DM cuz it won't be any good publicity...,US Airways,7,0.1952250344608069
9422,"US stated their issues as: plane not moving as cargo door open on plane. Umm, ok. A little strange.",US Airways,2,0.4417977828312645
9423,my flight is delayed so I missed my connecting flight. Sk in Philadelphia over night and no hotel voucher? Thanks for nothing,US Airways,5,0.366910325568483
9425,"can I speak to a human with some compassion? I wrote an email to discuss my experience and received a generic ""sorry"" email back",US Airways,7,0.31084210555812747
9426,"take a look at . All F seats filled, so someone upgraded their friend instead of following rules.",US Airways,3,0.2955554636687533
9427,back in line at terminal because phone guy couldn't help. One person in front of me min wait again?,US Airways,3,0.3053326218964326
9428,So you understand why I'm resorting to Twitter: No help available at gate while this occurred or by phone afterward.,US Airways,3,0.217054288859881
9429,going to miss my connection due to another tarmac delay - on US then - need a flight home today please!,US Airways,6,0.3413506276352823
9430,I'm expecting % reimbursement for the unprofessional decisions with US on Feb. Check your very full complaint box.,US Airways,6,0.20275481714630572
9431,"what's the deal with flight from DCA to PHL? We boarded on time, left the gate a few mins Late Flight and are now sat on Tarmac?",US Airways,6,0.39275630435308295
9432,stranding a student trying to get to Birmingham in CLT overnight w/o any help. You can do better than that.,US Airways,5,0.2067447116070821
9433,"really need help asap, so please make it quick. Thx.",US Airways,7,0.33884792183061874
9434,well that is not going to help. I'vebeen on hold over hrs ; my client wants his ff nbr in the record he's elite wAA,US Airways,3,0.2528812892804435
9435,hi. You lost my father's wheelchair. Every time we call we just get voicemail. My dad needs it to go home. Please DM me.,US Airways,3,0.28728094502915197
9436,"segments, / delayed. Gnv gt; CTL . CTL gt; JAN . JAN gt; CTL . CTL gt; GNV. My year off from flying with you guys was the way to go.",US Airways,1,0.38209389868637367
9437,is charging me $ to NOT take my flight. Lol. That is the last time I fly with them.,US Airways,3,0.42523024113675206
9438,yes. It says bag is being delivered. The local number says Not Open. Asked main # for cust service got hung up on.,US Airways,6,0.22587855270364163
9439,"Row , flight today if you're looking for specifics! I can run to Home Depot for the WD you if you need.",US Airways,5,0.1877663498192819
9440,seriously buy some WD for A operating flight from GEG to Phoenix. Every seat squeaks w every shift. Still on ground!,US Airways,3,0.23425280179285782
9441,"I would happily wait in the terminal near food, restrooms and non irritated passengers.",US Airways,3,0.18752304345225926
9442,why let passengers on board when there was an issue? Over an hour ; the pilot doesn't know when we'll leave.,US Airways,1,0.2976781317552282
9443,anyone there to help? Still on hold...,US Airways,3,0.3308688242431036
9444,oh yay! Now gate agents decide not to deal with upgrade list and just bump up whoever is closest.,US Airways,3,0.2410414637046
9445,site shows on-time but FlightAware site shows delayed. Trying to decide if I get out in this ice to catch FLT to PHX.,US Airways,3,0.3095337754864761
9446,is the absolute worst airline. women were inconvenienced due to maintenance issues. Sk all over- no care given.,US Airways,2,0.44414760407029646
9447,"flights ; ""customer relations"" are extremely disappointing. Faced too many problems to type. apology=$ towards a flight. A JOKE",US Airways,8,0.328229046062727
9448,sitting here in PHL with all of your rude Customer Service Agents!,US Airways,4,0.2183503219919853
9449,- Can flight # get the paperwork inputted?? We should have taken off an hour .. #sittingontheplane #hungry,US Airways,3,0.32889759832492
9450,now on hold with customer care. Wonder if someone will pick up the phone before pm.,US Airways,3,0.25948839814701025
9451,when will FLT get a gate at DEN? Over minutes waiting with no information.,US Airways,6,0.26620713964554493
9452,lots of fun to be removed from top of a list and manually readded to the bottom thanks to club agents. Thanks a lot Asha at DCA.,US Airways,2,0.2060205321275993
9453,your delayed flight out of Wilmington made me miss my flight out of Charlotte. Figure out how to take off and arrive on time.,US Airways,6,0.33217022019592474
9455,"usually ""sorry"" doesn't involve moving people to middle seats and removing them from upgrade lists. Guess that's a club perk.",US Airways,3,0.35292051549502834
9456,don't worry. Used own initiative and arriving much earlier than you planned for me,US Airways,6,0.25382174502425126
9457,nice try at the gate making traveler after traveler put bags in the size guide because you oversold. Sorry #minefits,US Airways,4,0.28282133017278227
9458,"horrible service, wrong plane arrived, many confirmed passengers could not get on flight we paid for due to lack of seats flight",US Airways,3,0.21741252050909846
9460,"booked flight mnth ago, seat CONFIRMED, small plane arrived and was not allowed to board bcs no seat, horrible service",US Airways,3,0.3238160743320468
9461,"Very frustrated, checked bag in Logan, was not given a luggage ket,now luggage is lost ; no ownership from",US Airways,6,0.47973516976108316
9463,"Aye, and nothing to do with an automated system which doesn't work properly. Anyway, got through to somebody...",US Airways,3,0.2846257405982241
9465,now my rebooked connection is delayed.,US Airways,6,0.21263453768524923
9466,I am in meetings in California and have no luggage!!,US Airways,6,0.28654588740343173
9467,And the number your agent gave me to call says you are not open? And the main number goes to a computer saying it is delivered?,US Airways,7,0.19666754607036685
9468,any way to get your call center to answer for a OneWorld award? Whenever try system says too busy and disconnect or endless hold,US Airways,3,0.5051133905267132
9469,Why did you put my luggage on the plane after mine? Then not deliver it to me like you said? Now show the claim as closed online?,US Airways,6,0.3416756646776906
9470,takes my money at once but then requires to days to process a refund? Why does your auto attendant hang up? #usairwaysfail,US Airways,4,0.2576095370450476
9471,how long for a reply,US Airways,7,0.22252903633980375
9474,Who intentionally buys a flight with a hour layover? And what kind of airline would charge $ to fix it? Wow... #usairways,US Airways,3,0.26964764345261283
9475,how do I get a hold of customer service? I've called multiple times ; have been on hold for + mins only to have to hang up,US Airways,3,0.5508104719579288
9476,is there a # or a time bracket I can call to fix this problem?I've been attempting to fix this cont information issue for days,US Airways,4,0.2580242143920514
9477,I called the number and they said no one is available to take my call...guys this is insane,US Airways,3,0.3451001000683698
9478,. Can't book a flight online or over the phone. Your customer service is usually great -- anything you can do to help?,US Airways,3,0.38167917274766033
9479,"/ was the worst experience I've ever had flying. Rude, delays, Cancelled Flightlations, lack of updates, and wasting our time",US Airways,3,0.21121277795184853
9481,called x ; it says high call volumes call back. At $ a minute for international calls is there any way someone can cont me?,US Airways,3,0.5076235819035837
9482,grrrrrrrr. Couldn't book a flight via calling either :(,US Airways,3,0.432168391526479
9483,"delayed, connection missed, now extended layover how about a lounge pass for PHL. #",US Airways,6,0.32937037939644775
9484,"Another twist in the plot. Took off from Miami, then had to return due to a unsecured cargo door. most stressful vacation ever.",US Airways,6,0.3722596032079374
9485,she will be reaching out to you! HARDWORKING mom just trying to do her best!,US Airways,3,0.32878729112171684
9489,When I check online it states status closed. What does this mean? As I have yet been able to reach a live person...,US Airways,3,0.24087437847721818
9490,Your system is affected by the weather?,US Airways,3,0.27027462587861123
9492,how do you get your aa frequent flyer number to appear in a USAir reservation?? Frustrating,US Airways,3,0.4155555944300257
9493,I'm unable to check in for flight BOS-DCA and haven't heard if flight was Cancelled Flighted/rescheduled. Any updates??,US Airways,5,0.20754487815140102
9494,/ don't forget without your customers you would be out of business! #epicfail #usairwaysfail,US Airways,6,0.2150653671001627
9496,hey since you f*%#ed my wknd can I have day pass to admirals club or meal coupon or free coke? {blank stare},US Airways,7,0.23913264400834933
9497,: You Make the Reservation; We'll Make the Excuses! #usairwaysfail,US Airways,3,0.273832801161508
9498,"I listed my baggage claim number. Have them call me, my number is on the ket. I had to use Lady Speed Sk this morning.",US Airways,3,0.22474076723558606
9499,Another dead end. They only handle AA L;F. They gave me the same failed # I already had. --() VM full. #lost,US Airways,6,0.22341965199094063
9500,Houston Gate customer Service needs to treat people with respect. There are hardly people waiting! #chillpill #usairwaysfail,US Airways,6,0.24097959748310774
9505,what's going on with your website ; mobile app??? Help!!!,US Airways,7,0.3519224895450152
9506,We have submitted the customer relations form and await your response!,US Airways,7,0.3931529331136411
9507,"That is the height of rudeness, and without question the worsustomer service I have ever experienced.",US Airways,8,0.2742645144609877
9508,I NEED TO *SPEAK* TO SOMEBODY ABOUT A RESERVATION. As in talk to a human being. Yet your computer system puts the phone down on,US Airways,3,0.3237234611121822
9510,: Premier provider of missed connections! #usairwaysfail,US Airways,6,0.3922381173224923
9511,"I'm sure the people are working very hard, but the systems should assist with IVR prompting, offering call backs, hold wait times",US Airways,3,0.44672938757397923
9512,thanks for a subpar travel experience and it's not even over yet #stepitup,US Airways,8,0.18760845981761973
9514,"is struggling. had me on hold for minutes, kicked me back to the start, then said they couldnt handle the amount of calls",US Airways,3,0.40038396864843023
9515,no you call me.,US Airways,3,0.3285105199499356
9516,they told me to call back Late Flightr,US Airways,3,0.5087695441840652
9517,i will be Cancelled Flighting my us airways crediard and choosing other airlines after my experience this week.,US Airways,5,0.24100586489763304
9519,"I cant make it to airport, roads are to bad in DFW and no one is answering the phones and the website is down?How do I reschedule",US Airways,3,0.17491930912677506
9520,Pilot pleads to let boarding begin for full flight # while waiting for th flight attendant. Denied by mission control. Grrrr,US Airways,1,0.3610168850782285
9521,website isnt working and I cant talk to any on the phone to check flight status out of dfw. Roads are awful and cant get there,US Airways,6,0.21458466896390274
9522,rebooked for Tuesday. Arriving too Late Flight for on Tuesday to start the class. Cancelled Flightled the trip.,US Airways,5,0.3256499163634811
9523,If my flight is going to be Cancelled Flightled every week I might as well be in business class.,US Airways,5,0.27070200935645844
9524,DCA-BOS. Cancelled Flightled after making us wait over an hour. If I fly USAir every week can you upgrade my status proactively?,US Airways,3,0.23236401793228578
9526,congrats on treating your customers the worst way possible. I know plenty of other ppl who have had horrible experience w you too,US Airways,8,0.43591037628498286
9527,"Going to Manchester, UK now i'm going to miss a wedding. You going to rebook that too? Why have you chosen to Cancelled Flight my flight??",US Airways,6,0.2115315000372557
9528,if you DM me we can take this offline. Would love more info on location of lost bags. Any help is appreciated.,US Airways,6,0.25801824553101843
9529,"thanx but this isn't my first rodeo. Done ; done yesterday. No results or comm, unless u count status: bags lost ; claim filed.",US Airways,6,0.4769917685133104
9530,can you give me a # for US Air in philly to talk to a real person? Acarl,US Airways,4,0.4088284575753706
9531,would have been nice to be offered in flighredit. Especially since I'm staring at empty overhead room.,US Airways,4,0.23676202117918563
9532,or how about power outlets at your seat if you're gonna keep us siting here forever?,US Airways,3,0.36920877580705513
9533,I would appreciate a call regarding a HORRIBLE experience I had with a gate agent. Was on hold for min and then hung on me.,US Airways,3,0.3205787299414193
9535,What is going on with flight from PHL to PHX? mins to estimated departure nobody has board and no update.,US Airways,1,0.21392748206263087
9536,but my bag is still missing,US Airways,6,0.39228420098978856
